generation,N_shifts,logPrior,logLik,eventRate,acceptRate
27432000,8,-2.76195,6398.81,1.20209,0.097
27434000,8,-3.13539,6399.58,0.185904,0.0915
27436000,8,-8.2808,6399.91,2.19704,0.079
27438000,8,-2.81153,6397.98,0.960586,0.092
27440000,8,-4.52958,6397.11,3.04583,0.078
27442000,8,-5.23729,6394.81,2.51927,0.089
27444000,7,-5.4437,6412.81,1.46185,0.083625
27446000,7,-5.11952,6410.77,2.77388,0.081
27448000,7,-2.22363,6410.78,0.223781,0.0845
27450000,8,-4.37068,6412.37,2.13426,0.0925
27452000,7,-2.45417,6407.22,0.955439,0.0865
27454000,7,-3.49554,6407.24,0.859215,0.079
27456000,7,-0.725092,6411.81,0.218114,0.0845
27458000,7,-1.5168,6403.51,0.195134,0.09
27460000,7,-5.92796,6405.37,1.09389,0.0805
27462000,7,-6.23647,6405.63,1.87504,0.081
27464000,8,-8.43977,6387.54,3.29035,0.0895455
27466000,8,-7.35539,6385.22,0.524229,0.085
27468000,8,-10.0904,6389.94,0.228644,0.0865
27470000,8,-3.34126,6391.33,0.0890246,0.089
27472000,7,-8.55334,6413.76,1.46748,0.0807
27474000,7,-8.07917,6409.93,0.942417,0.0855
27476000,7,-8.05025,6409.81,0.45058,0.086
27478000,8,-5.35134,6387.73,1.32877,0.08575
27480000,8,-9.1822,6385.94,0.394527,0.089
27482000,8,-6.54575,6386.11,0.892893,0.096
27484000,8,-8.24068,6391.6,0.065548,0.097
27486000,8,-9.50265,6389.45,1.15177,0.0885
27488000,8,-9.71651,6390.6,2.28416,0.0845
27490000,7,-4.71982,6408.47,0.101856,0.0852143
27492000,8,-8.91527,6388.19,0.472701,0.08575
27494000,8,-11.6449,6387.18,0.0992906,0.084
27496000,7,-8.27333,6413.03,2.06796,0.0826667
27498000,7,-4.94756,6408.99,0.436226,0.072
27500000,7,-5.27673,6406.47,0.208834,0.0825
27502000,7,-5.09163,6411.08,1.09167,0.089
27504000,7,-6.91767,6405.98,0.0879867,0.0835
27506000,7,-8.39651,6408.99,0.782778,0.0905
27508000,8,-6.83716,6394.02,0.00651793,0.0869286
27510000,8,-5.88417,6390.96,0.212882,0.091
27512000,8,-5.7168,6394.05,0.00812669,0.0895
27514000,8,-5.28442,6386.88,0.128745,0.084
27516000,8,-3.10294,6387.14,0.122416,0.0895
27518000,7,-6.88865,6423.35,0.853163,0.0846667
27520000,8,-3.0555,6388.33,0.840165,0.08825
27522000,8,-7.0014,6393.53,1.49522,0.0885
27524000,8,-5.09938,6396.15,0.309854,0.0915
27526000,8,-3.74748,6395.2,1.09425,0.086
27528000,8,-8.49753,6395.14,2.42008,0.0925
27530000,7,-10.9992,6419.39,0.0359241,0.0864167
27532000,7,-10.955,6422.01,0.220013,0.0855
27534000,7,-7.04261,6415.35,0.749681,0.079
27536000,8,-6.75587,6398.35,0.214869,0.087625
27538000,7,-9.02658,6420.12,1.8285,0.078
27540000,7,-15.5449,6420.95,0.182738,0.09
27542000,7,-5.42684,6421.25,0.251485,0.091
27544000,7,-3.17188,6420.3,0.193926,0.075
27546000,7,-6.34493,6421.16,0.0986598,0.0765
27548000,7,-5.11723,6420.19,0.771236,0.082
27550000,7,-4.40108,6419.67,0.521411,0.09
27552000,7,-8.05675,6422.55,0.301338,0.094
27554000,7,-7.97679,6419.94,1.00828,0.084
27556000,7,-6.64093,6421.7,1.82917,0.0885
27558000,7,-2.37853,6425.74,0.875349,0.0885
27560000,7,-6.5773,6424.35,0.831152,0.076
27562000,8,-6.83398,6399.54,0.0374725,0.0886538
27564000,7,-5.76744,6424.54,1.52934,0.07875
27566000,7,-3.36168,6423.13,0.575194,0.0915
27568000,7,-3.14629,6424.82,0.667202,0.0785
27570000,7,-3.76534,6423.21,0.0714744,0.08
27572000,8,-6.88687,6398.19,1.10502,0.0835
27574000,7,-4.64259,6416.32,0.797694,0.08525
27576000,7,-6.17782,6420.56,0.669123,0.0795
27578000,7,-6.3215,6418.46,0.652669,0.08
27580000,8,-8.85667,6400.12,0.245926,0.083625
27582000,8,-9.81051,6403.27,1.99018,0.083
27584000,8,-10.9707,6402.29,1.15458,0.0835
27586000,7,-7.24702,6419.23,0.0681953,0.0835
27588000,8,-12.149,6399.47,0.266757,0.08275
27590000,9,-6.92208,6398.28,0.33764,0.0945
27592000,8,-10.1356,6398.27,2.55048,0.0915
27594000,8,-8.60257,6400.3,0.148396,0.0825
27596000,7,-6.25168,6425.91,0.242093,0.0849
27598000,7,-3.35861,6422.42,0.708262,0.097
27600000,8,-7.3499,6400.72,1.54384,0.0888333
27602000,8,-5.0984,6400.81,1.90078,0.0825
27604000,8,-5.23183,6401.51,1.37641,0.0845
27606000,8,-3.55708,6399.13,0.650217,0.0955
27608000,8,-4.59771,6401.39,0.220784,0.086
27610000,8,-11.7951,6403.21,0.262504,0.089
27612000,7,-7.44071,6418.05,0.910759,0.0858571
27614000,7,-10.2961,6420.86,0.679044,0.083
27616000,7,-5.71618,6417.91,0.00749662,0.1025
27618000,7,-4.37232,6418.78,0.99161,0.086
27620000,7,-4.16318,6418.71,0.338247,0.0805
27622000,7,-4.10775,6422.14,0.62307,0.082
27624000,7,-7.30756,6424.72,0.100114,0.0865
27626000,7,-4.71534,6424.66,0.969168,0.0765
27628000,8,-9.09839,6397.97,0.271863,0.0916667
27630000,7,-4.0161,6420.45,0.0900695,0.08575
27632000,7,-6.07538,6425.78,0.481519,0.0825
27634000,7,-8.72401,6423.77,0.469355,0.0785
27636000,7,-9.84974,6422.45,3.8331,0.0795
27638000,7,-7.65531,6424.74,2.1299,0.0885
27640000,7,-9.10766,6424.04,0.583397,0.0895
27642000,7,-9.35112,6427.42,2.45372,0.088
27644000,7,-5.33002,6426.8,0.471116,0.089
27646000,7,-1.11723,6427.86,0.0479132,0.0825
27648000,7,-4.65888,6424.09,1.68993,0.0865
27650000,7,-3.40488,6419.39,0.472248,0.096
27652000,7,-5.45097,6417.95,2.13789,0.095
27654000,7,-1.4263,6423.97,0.467765,0.083
27656000,7,-5.22323,6419.74,2.21081,0.0895
27658000,8,-1.69491,6395.45,0.111759,0.0872333
27660000,8,-2.01851,6396.74,0.115851,0.091
27662000,8,-9.21854,6393.56,0.360161,0.0875
27664000,8,-7.45809,6393.19,2.12539,0.0865
27666000,8,-6.11572,6398.13,1.25641,0.093
27668000,8,-2.56421,6397.78,1.05052,0.092
27670000,8,-2.4763,6399.03,0.0124626,0.089
27672000,8,0.0396779,6401.34,0.19674,0.089
27674000,8,-1.89394,6397.74,0.213254,0.0995
27676000,8,-3.46442,6398.65,0.637253,0.0935
27678000,7,-4.37266,6425.7,0.83866,0.0845
27680000,8,-4.98716,6397.63,0.847394,0.08375
27682000,7,-6.83342,6423.65,3.77287,0.088
27684000,7,-3.62165,6424.52,1.49072,0.0855
27686000,8,-7.06008,6400.12,0.411989,0.089
27688000,8,-9.45807,6397.36,0.279744,0.0845
27690000,8,-10.638,6394.49,1.32159,0.0895
27692000,8,-7.94469,6393.98,1.34023,0.0905
27694000,7,-1.32814,6421.52,0.226266,0.0857
27696000,7,-6.1377,6416.86,0.381053,0.0885
27698000,7,-5.80448,6421.4,2.7346,0.0775
27700000,7,-7.25801,6418.14,2.889,0.096
27702000,7,-7.11634,6423.66,0.119716,0.09
27704000,7,-7.95747,6421.53,0.201652,0.084
27706000,7,-4.17523,6419.81,2.72675,0.0865
27708000,7,-4.41972,6418.56,0.716887,0.084
27710000,7,-4.98522,6418.3,1.7522,0.085
27712000,8,-2.41387,6395.5,0.66414,0.0905
27714000,7,-3.07298,6420.25,0.0910146,0.0945
27716000,7,-5.35031,6417.8,0.345278,0.081
27718000,7,-10.1811,6421.67,1.21083,0.082
27720000,8,-8.28997,6398.83,1.78821,0.09075
27722000,8,-10.528,6398.73,3.06517,0.0965
27724000,7,-6.75546,6424.43,1.52172,0.0876667
27726000,8,-4.81079,6393.69,0.337009,0.08525
27728000,7,-10.8133,6421.44,1.59157,0.083
27730000,7,-13.3449,6424.07,0.344963,0.0805
27732000,7,-8.42224,6416.83,0.464984,0.079
27734000,8,-13.286,6392.52,2.40102,0.0895
27736000,7,-9.99723,6420.22,0.49986,0.08625
27738000,7,-6.90651,6421.1,0.66125,0.08
27740000,7,-5.35184,6424.29,0.0690385,0.071
27742000,8,-7.5185,6388.75,2.5916,0.0875
27744000,7,-4.81106,6419.26,0.711079,0.08775
27746000,7,-7.60419,6417.39,2.35001,0.0865
27748000,8,-8.40685,6391.55,0.157295,0.0901667
27750000,8,-6.42046,6384.39,2.18813,0.085
27752000,8,-2.28554,6386.43,0.150935,0.0815
27754000,8,-7.08413,6390.14,0.353372,0.091
27756000,8,-4.68487,6390.5,2.38648,0.088
27758000,7,-6.4718,6424.39,2.18781,0.0805
27760000,8,-6.07101,6394.68,1.7778,0.08525
27762000,7,-8.10179,6418.44,0.0468314,0.0835
27764000,7,-6.08148,6423.86,0.259586,0.0745
27766000,8,-5.74123,6396.16,1.39654,0.085
27768000,8,-2.8718,6390.9,0.296294,0.0865
27770000,8,-3.50716,6394.24,1.5318,0.0945
27772000,8,-4.81664,6394.74,1.01926,0.092
27774000,8,-8.52836,6390.04,1.2574,0.085
27776000,8,-6.77382,6390.66,0.226848,0.083
27778000,7,-11.7131,6418.43,2.02364,0.0833571
27780000,7,-4.72216,6424.55,0.250935,0.072
27782000,7,-4.729,6419.08,0.346894,0.084
27784000,7,-6.4418,6421.63,0.159586,0.0845
27786000,7,-4.69982,6422.78,0.257161,0.0805
27788000,7,-3.85459,6423.71,0.145956,0.0845
27790000,7,-9.04973,6422.73,1.55735,0.0875
27792000,7,-7.70351,6421.71,2.51908,0.0865
27794000,7,-6.9803,6422.28,1.06087,0.079
27796000,7,-4.44478,6423.81,1.44733,0.0785
27798000,7,-4.23118,6422.38,0.272903,0.085
27800000,7,-6.6372,6428.96,0.308387,0.088
27802000,7,-6.82271,6430.14,2.15864,0.0875
27804000,8,-5.65234,6395.56,0.113784,0.0861786
27806000,8,-4.1051,6396.69,0.106105,0.0875
27808000,7,-4.99948,6425.81,0.676202,0.0818333
27810000,7,-3.93767,6430.53,0.177733,0.089
27812000,7,-11.345,6431.12,1.32684,0.0845
27814000,8,-6.97459,6431.25,1.63136,0.085
27816000,7,-3.77522,6428.39,0.337226,0.0775
27818000,8,-10.0837,6391,1.43522,0.08475
27820000,7,-8.68219,6427.96,0.435861,0.08225
27822000,7,-9.26239,6426.56,3.57591,0.08
27824000,7,-7.86257,6427.75,1.3534,0.077
27826000,7,-7.8239,6425.49,2.41839,0.0765
27828000,8,-10.814,6394.31,3.16969,0.0836
27830000,8,-9.65471,6392.18,1.57771,0.102
27832000,7,-7.36703,6425.67,0.295756,0.0856667
27834000,7,-7.48501,6423.98,1.02932,0.093
27836000,7,-11.0998,6422.72,3.1148,0.0855
27838000,8,-4.84939,6392,1.41992,0.092
27840000,8,-7.50227,6395.88,3.71364,0.093
27842000,7,-3.50103,6425.77,0.195527,0.0833333
27844000,7,-3.95463,6426.66,0.573737,0.089
27846000,7,-5.52655,6420.53,1.16667,0.092
27848000,7,-6.30111,6427.25,0.459828,0.093
27850000,8,-4.76622,6395.01,0.413742,0.086
27852000,8,-6.96322,6394.44,1.99833,0.0915
27854000,8,-5.38855,6398.64,0.755532,0.0745
27856000,7,-9.88786,6427.06,1.26057,0.07775
27858000,7,-10.4274,6425.04,0.948431,0.0845
27860000,7,-11.3032,6430.45,0.774086,0.0895
27862000,7,-15.5371,6432.02,2.83196,0.078
27864000,7,-8.70487,6423.7,0.820772,0.0845
27866000,7,-13.2792,6428.37,0.275926,0.082
27868000,7,-11.4677,6421.17,0.725877,0.0835
27870000,7,-14.1689,6423.03,1.30595,0.0805
27872000,7,-9.11123,6422.57,1.18076,0.08
27874000,7,-11.3129,6423.57,0.824401,0.0835
27876000,8,-11.3485,6394.34,2.2325,0.0869545
27878000,8,-8.93814,6395.35,1.9718,0.094
27880000,8,-5.62515,6396.25,0.106815,0.0895
27882000,8,-9.73965,6394.04,3.38939,0.0795
27884000,8,-6.74093,6393.96,0.855689,0.085
27886000,8,-13.7068,6388.82,4.02055,0.0845
27888000,8,-7.2155,6395.36,0.808243,0.0935
27890000,8,-7.54662,6395.33,1.38511,0.0945
27892000,8,-7.04202,6401.11,0.698747,0.084
27894000,8,-0.743798,6399.59,0.0399003,0.0895
27896000,8,-5.97292,6397.66,0.535442,0.0945
27898000,7,-8.10814,6420.88,2.04533,0.0860417
27900000,7,-7.05185,6418.03,1.74095,0.0885
27902000,7,-6.50041,6422.18,0.804152,0.0815
27904000,8,-6.25234,6391.07,0.0310681,0.087625
27906000,8,-4.99952,6396.24,1.72515,0.098
27908000,8,-4.90077,6398.66,0.946003,0.087
27910000,8,-7.82291,6397.07,1.31879,0.102
27912000,8,-7.08989,6395.69,1.00225,0.083
27914000,7,-6.63871,6420.51,0.336883,0.0863333
27916000,7,-6.22377,6423.42,0.00889676,0.085
27918000,7,-8.65837,6421.42,0.206501,0.082
27920000,7,-7.30082,6417.61,0.15332,0.0955
27922000,7,-8.17739,6415.39,1.32327,0.082
27924000,8,-3.81511,6396.94,0.945483,0.0901667
27926000,7,-10.656,6422.77,2.53248,0.08625
27928000,7,-8.50096,6422.03,0.0246642,0.069
27930000,7,-12.0585,6421.28,2.16101,0.0895
27932000,7,-9.905,6423.14,0.456664,0.0905
27934000,7,-9.73438,6417.6,0.791094,0.0825
27936000,9,-6.50984,6394.25,1.43935,0.0859167
27938000,7,-10.4663,6421.11,1.66192,0.072
27940000,7,-12.1385,6419.02,5.07911,0.08
27942000,7,-6.29877,6421.77,1.17874,0.0865
27944000,7,-5.95239,6424.51,0.584149,0.0845
27946000,7,-4.5587,6422.07,0.0217942,0.0805
27948000,8,-7.02247,6397.43,1.04964,0.0833333
27950000,8,-9.4223,6400.06,0.270811,0.1055
27952000,7,-7.49816,6424.76,3.81852,0.0928333
27954000,8,-8.45545,6402.4,2.31,0.09625
27956000,8,-8.85995,6400.94,3.73914,0.082
27958000,8,-4.74004,6400.75,0.710942,0.0845
27960000,7,-7.76518,6419.84,3.20019,0.0835
27962000,8,-6.77798,6402.27,2.25452,0.08375
27964000,8,-9.75932,6404.18,0.00753538,0.077
27966000,8,-11.1949,6397.78,0.153823,0.092
27968000,8,-5.78541,6400.36,0.00574133,0.091
27970000,8,-4.44041,6397.78,0.0614196,0.082
27972000,8,-9.80937,6395.58,0.321951,0.1
27974000,8,-10.2843,6396.42,0.0310879,0.091
27976000,8,-8.93479,6392.32,1.01344,0.084
27978000,8,-5.27414,6400.66,0.0809908,0.087
27980000,8,-8.95892,6398.65,2.60903,0.086
27982000,8,-5.69301,6399.47,0.45717,0.081
27984000,8,-4.28535,6399.04,0.513231,0.0855
27986000,8,-5.08143,6395.54,0.00514459,0.092
27988000,8,-8.12093,6396.02,0.326233,0.096
27990000,7,-8.00305,6420.43,1.34936,0.0862667
27992000,7,-7.73812,6424.61,0.275703,0.0795
27994000,8,-9.04862,6396.74,0.108873,0.092
27996000,7,-4.70304,6424.04,0.340436,0.0855
27998000,8,-10.9004,6395.15,1.65279,0.09375
28000000,7,-5.15629,6421.56,0.171505,0.08575
28002000,7,-7.26805,6423.76,1.16573,0.083
28004000,7,-10.1821,6423.83,5.29558,0.0725
28006000,8,-10.7274,6396.59,0.0800585,0.083125
28008000,7,-10.1073,6423.71,0.247163,0.081
28010000,7,-6.96463,6423.42,0.133655,0.0855
28012000,7,-8.17464,6424.36,3.05725,0.084
28014000,7,-6.7324,6423.43,0.00446333,0.0955
28016000,7,-7.55941,6426.17,2.84845,0.0785
28018000,7,-2.82411,6425.14,0.369159,0.0885
28020000,7,-4.26266,6427.16,1.00786,0.088
28022000,8,-3.30617,6395.98,0.249909,0.0910625
28024000,8,-3.32255,6392.52,0.502701,0.078
28026000,8,-5.08235,6396.85,1.89601,0.092
28028000,8,-4.47374,6397.44,0.208405,0.091
28030000,8,-4.94931,6396.82,0.275874,0.092
28032000,8,-7.41451,6395.77,0.647049,0.092
28034000,8,-3.70426,6400.2,2.11387,0.0845
28036000,7,-4.90277,6423.27,0.670583,0.08375
28038000,8,-3.24942,6399.54,1.03865,0.0865
28040000,7,-7.79347,6422.17,0.398666,0.0945
28042000,7,-8.93324,6419.71,0.929076,0.072
28044000,7,-6.00513,6426.37,0.834824,0.088
28046000,7,-6.41392,6428.44,0.204493,0.0845
28048000,8,-7.82425,6424.77,2.61081,0.0815
28050000,7,-6.81074,6424.2,1.69212,0.084
28052000,7,-7.82953,6425.17,1.47165,0.091
28054000,7,-5.821,6426.49,0.81884,0.076
28056000,7,-4.15636,6424.54,0.216256,0.0905
28058000,7,-8.12012,6421.16,3.73914,0.0805
28060000,7,-6.72446,6418.18,0.482214,0.0765
28062000,7,-6.11535,6420.26,0.259689,0.0715
28064000,7,-7.72581,6422.54,1.97547,0.081
28066000,7,-6.90812,6422.6,0.627523,0.082
28068000,8,-7.45236,6400.29,3.65833,0.0867667
28070000,8,-6.20101,6399.18,0.155125,0.0805
28072000,8,-9.91455,6397.12,1.12116,0.0895
28074000,7,-9.00693,6424.94,1.06869,0.08225
28076000,7,-7.22211,6425.37,1.53003,0.084
28078000,7,-5.16273,6420.92,0.139928,0.0855
28080000,7,-9.41484,6423.38,2.88971,0.0775
28082000,8,-4.93295,6401.1,0.602306,0.0908
28084000,8,-5.38551,6404.38,0.735942,0.092
28086000,8,-6.39499,6405.68,1.84191,0.0925
28088000,8,-4.4926,6405.79,0.881048,0.0815
28090000,8,-2.43245,6400.81,1.53157,0.0975
28092000,8,-1.21324,6401.14,0.322628,0.101
28094000,8,-2.16554,6403.21,0.608377,0.092
28096000,8,0.0279287,6405.14,0.23551,0.0975
28098000,8,-3.07364,6402.87,0.894499,0.097
28100000,8,-3.12368,6400.62,1.20414,0.0845
28102000,8,-10.3924,6402.85,0.558431,0.083
28104000,8,-2.41176,6398.19,0.547202,0.096
28106000,8,-5.45312,6390.67,1.76368,0.0885
28108000,8,-6.40221,6401.49,1.7326,0.0905
28110000,8,-1.65585,6402.4,0.0103114,0.093
28112000,8,-3.43856,6401.91,0.572419,0.0905
28114000,8,-7.76635,6400.99,0.0155835,0.083
28116000,8,-1.49393,6403.37,0.27348,0.0985
28118000,7,-4.02305,6423.52,0.22698,0.0882368
28120000,7,-2.00882,6420.4,0.303823,0.0835
28122000,7,-7.7478,6418.59,0.0166587,0.0965
28124000,7,-8.02293,6420.82,0.42089,0.094
28126000,8,-9.27369,6398.47,0.213939,0.0915
28128000,8,-4.93796,6394.56,1.52761,0.1035
28130000,7,-5.62769,6424.58,0.159011,0.0866667
28132000,7,-8.08556,6421.17,3.60632,0.1005
28134000,7,-8.06595,6423.92,2.31208,0.079
28136000,8,-4.16156,6397.51,0.863978,0.086375
28138000,8,-4.47173,6400.05,0.317432,0.0745
28140000,8,-9.46471,6396.31,0.89327,0.089
28142000,8,-3.84065,6399.38,0.9386,0.0775
28144000,8,-10.1805,6397.67,5.86781,0.084
28146000,8,-5.17737,6400.42,2.52363,0.0875
28148000,7,-1.73891,6428.22,0.208613,0.0803571
28150000,7,-5.06494,6428.94,1.64514,0.082
28152000,7,-5.16915,6428.42,0.927994,0.074
28154000,8,-3.91622,6088.33,2.64397,0.0880586
28156000,8,-5.63327,6083.91,4.93534,0.088
28158000,8,-3.34982,6398.94,0.806477,0.0868333
28160000,8,-8.46894,6398.51,1.67916,0.1025
28162000,7,-8.27823,6425.06,0.0638643,0.0897
28164000,7,-6.40147,6425.56,0.834739,0.08
28166000,8,-7.59815,6402.58,0.119931,0.0921667
28168000,7,-5.36945,6424.54,0.449485,0.08875
28170000,7,-7.33204,6428.11,1.12288,0.0905
28172000,7,-8.45954,6426.17,0.571731,0.0885
28174000,8,-5.62847,6404.14,0.0993694,0.089375
28176000,8,-8.12829,6406.75,0.286678,0.0965
28178000,8,-6.7006,6404.37,1.81905,0.083
28180000,7,-5.65177,6423.81,0.269294,0.082
28182000,7,-6.39444,6422.11,0.959168,0.0935
28184000,7,-7.70599,6420.54,1.57293,0.078
28186000,7,-4.34469,6427.01,0.282792,0.076
28188000,7,-6.70538,6425.62,0.831148,0.0775
28190000,7,-4.08421,6421.54,0.106071,0.077
28192000,7,-7.67771,6423.79,2.02768,0.08
28194000,8,-5.46035,6397.89,1.72673,0.0863125
28196000,8,-8.01727,6400.24,3.31959,0.0805
28198000,8,-6.37674,6398.97,0.599516,0.0795
28200000,7,-5.93749,6422.95,0.202738,0.080625
28202000,7,-11.8607,6423.25,0.574983,0.085
28204000,7,-6.48272,6424.89,0.0775034,0.088
28206000,7,-3.23097,6427.54,0.0500154,0.0905
28208000,7,-3.16186,6428.64,1.31764,0.0725
28210000,8,-2.39583,6404.71,0.283756,0.0898333
28212000,8,-3.39192,6404.15,1.67465,0.085
28214000,8,-4.41937,6404.42,0.400237,0.084
28216000,8,-4.07863,6402.62,1.63314,0.0845
28218000,8,-8.9713,6404.19,2.55757,0.08
28220000,8,-7.35038,6401.03,0.313869,0.0885
28222000,8,-3.14625,6404.69,0.142171,0.0895
28224000,9,-9.90811,6423.39,0.381236,0.081625
28226000,8,-11.8077,6425.33,0.0538124,0.084
28228000,8,-8.36965,6425.94,0.0957808,0.0825
28230000,9,-10.8336,6395.35,0.543446,0.089875
28232000,8,-7.1,6404.87,0.0452761,0.0925
28234000,8,-10.2037,6406.44,0.605486,0.0935
28236000,7,-7.754,6425.27,1.50129,0.09
28238000,7,-10.2863,6424.06,3.32542,0.0795
28240000,7,-5.80538,6424.54,0.133518,0.086
28242000,7,-6.49415,6423.73,0.806682,0.0725
28244000,8,-4.94953,6403.65,0.0108807,0.0853
28246000,8,-2.35329,6403.55,0.65325,0.0805
28248000,7,-2.97747,6424.35,0.705764,0.0785
28250000,7,-2.8583,6426.54,0.00788133,0.0805
28252000,7,-1.55116,6429.56,0.389655,0.0715
28254000,7,-2.4419,6428.28,0.91215,0.086
28256000,8,-0.994269,6406.38,0.260858,0.0847
28258000,8,-0.328489,6403.47,0.0290848,0.095
28260000,8,-4.04105,6396.58,1.01711,0.0845
28262000,8,-6.09408,6400.49,1.88786,0.085
28264000,7,-10.928,6419.68,0.92367,0.0817
28266000,7,-7.67565,6423.2,0.738726,0.0745
28268000,7,-14.5652,6422.4,2.09965,0.0915
28270000,7,-5.30842,6421.73,1.70404,0.087
28272000,8,-12.9877,6400.69,2.22532,0.0893
28274000,8,-10.7814,6397.35,1.15951,0.1
28276000,7,-10.9905,6414.68,2.52682,0.0921667
28278000,8,-10.652,6396.84,1.02189,0.096
28280000,8,-11.2729,6396.94,1.42111,0.069
28282000,7,-10.3902,6424.21,0.747662,0.087
28284000,7,-11.4574,6421.86,0.963986,0.0845
28286000,7,-10.2085,6421.79,0.223189,0.085
28288000,7,-6.73397,6425.3,0.440715,0.0755
28290000,8,-10.5402,6403.95,3.08558,0.0873
28292000,7,-7.5223,6420.65,1.78077,0.08
28294000,7,-4.89424,6423.93,0.380969,0.086
28296000,7,-2.78689,6423.33,0.0664552,0.078
28298000,7,-10.231,6425.36,2.90723,0.0945
28300000,7,-8.97278,6424,3.29098,0.0775
28302000,8,-5.87445,6401.61,0.320534,0.0861667
28304000,7,-9.51805,6424.07,0.754003,0.082
28306000,8,-8.07758,6404.75,0.75871,0.08925
28308000,8,-9.53384,6405.44,0.251607,0.085
28310000,8,-7.72269,6399.02,0.727834,0.075
28312000,9,-11.2955,6397.13,0.26713,0.096
28314000,8,-8.91805,6399.67,1.74927,0.0965
28316000,7,-8.73943,6418.74,0.656718,0.0801667
28318000,8,-8.65826,6400.9,0.565751,0.0805
28320000,8,-13.4983,6402.34,0.946087,0.098
28322000,8,-9.06237,6401.83,0.133039,0.088
28324000,8,-12.3056,6407.77,1.29963,0.0975
28326000,8,-6.87804,6404.69,0.402317,0.084
28328000,8,-9.40151,6404.73,1.65166,0.084
28330000,7,-6.51083,6420.52,1.86448,0.0850714
28332000,7,-5.94078,6423.74,2.80947,0.0875
28334000,7,-4.13318,6419.44,0.362198,0.0855
28336000,7,-5.56933,6423.62,1.68519,0.084
28338000,8,-6.80103,6402.97,0.145253,0.0904
28340000,8,-7.01658,6403.64,0.361526,0.094
28342000,8,-1.93336,6400.59,0.778371,0.085
28344000,8,-3.61353,6400.83,0.445879,0.0965
28346000,8,-1.57643,6405.98,0.181606,0.0845
28348000,7,-5.52679,6432.53,0.19796,0.085
28350000,7,-5.33875,6429.64,0.167469,0.085
28352000,8,-3.31318,6399.51,2.20979,0.0868333
28354000,8,-4.44376,6400.62,1.2867,0.084
28356000,8,-7.73263,6401.92,1.26062,0.083
28358000,8,-8.61609,6398.28,0.176977,0.093
28360000,8,-8.13464,6399.9,2.24812,0.0835
28362000,8,-5.80131,6399.78,0.372453,0.088
28364000,7,-7.64796,6429.66,1.6289,0.0827143
28366000,7,-4.72432,6426.87,1.15914,0.0765
28368000,7,-6.19497,6422.34,0.437971,0.083
28370000,7,-4.27896,6429.14,0.0504595,0.0815
28372000,7,-4.29263,6428.75,1.41986,0.08
28374000,8,-3.94376,6395.9,0.393897,0.08825
28376000,7,-4.67257,6423.74,0.362059,0.0845
28378000,7,-6.5053,6426.4,1.13636,0.09
28380000,7,-10.1432,6425.32,1.46309,0.0795
28382000,7,-7.48538,6426.4,2.60684,0.068
28384000,7,-5.24046,6425.13,0.643756,0.077
28386000,8,-5.7128,6402.27,1.66012,0.0858333
28388000,7,-3.18731,6426.35,0.238054,0.08
28390000,7,-6.19477,6423.66,2.88483,0.0825
28392000,8,-1.75787,6408.02,1.27386,0.0915
28394000,8,-4.50862,6404.86,1.9025,0.0855
28396000,8,-5.29049,6401.47,1.26133,0.0935
28398000,8,-5.57538,6405,0.102024,0.0875
28400000,8,-4.88995,6409.02,1.92581,0.0865
28402000,8,-1.44786,6405.56,0.005055,0.0945
28404000,7,-5.87678,6422.39,0.945631,0.0842857
28406000,7,-4.76102,6422.8,0.477035,0.0815
28408000,7,-9.13685,6423.13,2.16992,0.087
28410000,7,-4.95329,6422.57,0.443413,0.078
28412000,7,-6.37901,6424.46,1.38885,0.076
28414000,7,-10.8648,6421.76,1.04825,0.0835
28416000,8,-9.8527,6404.67,1.79203,0.0847143
28418000,8,-3.25938,6401.74,0.958855,0.0695
28420000,8,-6.42364,6403.38,0.186307,0.0865
28422000,8,-8.44031,6402.34,1.782,0.083
28424000,8,-10.8961,6399.79,0.478747,0.0885
28426000,8,-4.24338,6403.8,0.458469,0.1045
28428000,8,-5.28785,6399.66,1.34961,0.0825
28430000,7,-7.45144,6428.95,1.12478,0.082375
28432000,7,-4.71685,6426.98,0.214536,0.0925
28434000,8,-7.01362,6400.81,0.0160951,0.089
28436000,8,-5.3692,6400.19,0.430692,0.085
28438000,7,-5.70353,6427.01,0.0469288,0.0825
28440000,7,-5.49561,6425.5,0.650034,0.084
28442000,8,-3.65038,6401.49,1.88449,0.0843333
28444000,8,-6.10558,6427.5,1.52935,0.08025
28446000,8,-1.32841,6400.35,0.531506,0.08775
28448000,8,-4.3226,6400.89,0.461031,0.097
28450000,7,-3.94886,6425.84,0.91843,0.0865
28452000,8,-6.18702,6419.95,2.29068,0.0925
28454000,7,-4.82118,6427.44,0.148013,0.083
28456000,7,-5.48278,6430.38,2.18267,0.087
28458000,7,-3.60581,6423.48,0.139394,0.0835
28460000,8,-2.63901,6401.01,1.46351,0.0904167
28462000,8,-5.75744,6399.61,0.57948,0.0835
28464000,8,-8.74755,6399.57,0.237886,0.0815
